,year,region_description,area_description,brand_description,product_description,product_price
5364,2008,Goldfields-Esperance,Kalgoorlie,Caltex,ULP,153.4
5365,2008,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,Diesel,168.758
5366,2008,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,PULP,155.328
5367,2008,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,ULP,148.492
5368,2008,Goldfields-Esperance,Kalgoorlie,Gull,B20,166.124
5369,2008,Goldfields-Esperance,Kalgoorlie,Gull,PULP,154.987
5370,2008,Goldfields-Esperance,Kalgoorlie,Gull,ULP,148.82
5371,2008,Goldfields-Esperance,Kalgoorlie,Kleenheat,LPG,86.587
5372,2008,Goldfields-Esperance,Kalgoorlie,Shell,Diesel,163.545
5373,2008,Goldfields-Esperance,Kambalda,BP,98 RON,168.643
5374,2008,Goldfields-Esperance,Kambalda,BP,Diesel,173.362
5375,2008,Goldfields-Esperance,Kambalda,BP,LPG,89.007
5376,2008,Goldfields-Esperance,Kambalda,BP,ULP,156.952
5377,2008,Goldfields-Esperance,Kambalda,Liberty,Diesel,166.796
5378,2008,Goldfields-Esperance,Kambalda,Liberty,PULP,158.43
5379,2008,Goldfields-Esperance,Kambalda,Liberty,ULP,150.843
5380,2008,Goldfields-Esperance,Norseman,BP,98 RON,162.871
5381,2008,Goldfields-Esperance,Norseman,BP,Diesel,171.893
5382,2008,Goldfields-Esperance,Norseman,BP,LPG,101.401
5383,2008,Goldfields-Esperance,Norseman,BP,PULP,177.642
5384,2008,Goldfields-Esperance,Norseman,BP,ULP,158.266
5385,2008,Goldfields-Esperance,Norseman,Caltex,Diesel,170.728
5386,2008,Goldfields-Esperance,Norseman,Caltex,LPG,97.84
5387,2008,Goldfields-Esperance,Norseman,Caltex,PULP,165.927
5388,2008,Goldfields-Esperance,Norseman,Caltex,ULP,157.938
5389,2008,Goldfields-Esperance,Norseman,Shell,Diesel,169.54
5390,2008,Goldfields-Esperance,Norseman,Shell,PULP,164.515
5391,2008,Goldfields-Esperance,Norseman,Shell,ULP,156.832
5392,2008,Goldfields-Esperance,Ravensthorpe,BP,98 RON,171.034
5393,2008,Goldfields-Esperance,Ravensthorpe,BP,Diesel,170.714
5394,2008,Goldfields-Esperance,Ravensthorpe,BP,LPG,98.008
5395,2008,Goldfields-Esperance,Ravensthorpe,BP,ULP,157.758
5396,2008,Goldfields-Esperance,Ravensthorpe,Caltex,Diesel,171.767
5397,2008,Goldfields-Esperance,Ravensthorpe,Caltex,ULP,158.84
5398,2008,Goldfields-Esperance,Ravensthorpe,Eagle,Diesel,172.348
5399,2008,Goldfields-Esperance,Ravensthorpe,Eagle,PULP,168.252
5400,2008,Goldfields-Esperance,Ravensthorpe,Eagle,ULP,160.313
5401,2008,Great Southern,Albany,Ampol,Diesel,169.601
5402,2008,Great Southern,Albany,Ampol,PULP,161.892
5403,2008,Great Southern,Albany,Ampol,ULP,155.066
5404,2008,Great Southern,Albany,BP,98 RON,161.949
5405,2008,Great Southern,Albany,BP,Diesel,168.358
5406,2008,Great Southern,Albany,BP,LPG,82.963
5407,2008,Great Southern,Albany,BP,PULP,156.584
5408,2008,Great Southern,Albany,BP,ULP,152.554
5409,2008,Great Southern,Albany,Caltex,98 RON,161.108
5410,2008,Great Southern,Albany,Caltex,Diesel,168.608
5411,2008,Great Southern,Albany,Caltex,LPG,82.487
5412,2008,Great Southern,Albany,Caltex,PULP,160.988
5413,2008,Great Southern,Albany,Caltex,ULP,153.095
5414,2008,Great Southern,Albany,Caltex Woolworths,Diesel,164.275
5415,2008,Great Southern,Albany,Caltex Woolworths,LPG,81.613
5416,2008,Great Southern,Albany,Caltex Woolworths,PULP,154.714
5417,2008,Great Southern,Albany,Caltex Woolworths,ULP,148.077
5418,2008,Great Southern,Albany,Coles Express,Diesel,164.463
5419,2008,Great Southern,Albany,Coles Express,LPG,81.602
5420,2008,Great Southern,Albany,Coles Express,PULP,154.239
5421,2008,Great Southern,Albany,Coles Express,ULP,148.239
5422,2008,Great Southern,Albany,Gull,Diesel,166.379
5423,2008,Great Southern,Albany,Gull,PULP,159.038
5424,2008,Great Southern,Albany,Gull,ULP,152.335
5425,2008,Great Southern,Albany,Independent,Diesel,170.51
5426,2008,Great Southern,Albany,Independent,PULP,161.961
5427,2008,Great Southern,Albany,Independent,ULP,154.504
5428,2008,Great Southern,Albany,Kleenheat,LPG,83.15
5429,2008,Great Southern,Albany,Liberty,Diesel,165.616
5430,2008,Great Southern,Albany,Liberty,PULP,158.512
5431,2008,Great Southern,Albany,Liberty,ULP,150.594
5432,2008,Great Southern,Albany,Shell,Diesel,166.038
5433,2008,Great Southern,Albany,Shell,PULP,159.408
5434,2008,Great Southern,Albany,Shell,ULP,152.491
5435,2008,Great Southern,Albany,United,98 RON,162.636
5436,2008,Great Southern,Albany,United,B20,163.119
5437,2008,Great Southern,Albany,United,Diesel,166.068
5438,2008,Great Southern,Albany,United,PULP,156.817
5439,2008,Great Southern,Albany,United,ULP,149.425
5440,2008,Great Southern,Denmark,BP,98 RON,164.341
5441,2008,Great Southern,Denmark,BP,Diesel,168.396
5442,2008,Great Southern,Denmark,BP,LPG,83.728
5443,2008,Great Southern,Denmark,BP,ULP,152.346
5444,2008,Great Southern,Denmark,Caltex,98 RON,163.862
5445,2008,Great Southern,Denmark,Caltex,Diesel,167.901
5446,2008,Great Southern,Denmark,Caltex,LPG,83.84
5447,2008,Great Southern,Denmark,Caltex,PULP,160.422
5448,2008,Great Southern,Denmark,Caltex,ULP,152.119
5449,2008,Great Southern,Denmark,Liberty,Diesel,160.183
5450,2008,Great Southern,Denmark,Liberty,PULP,157.001
5451,2008,Great Southern,Denmark,Liberty,ULP,149.421
5452,2008,Great Southern,Denmark,Shell,Diesel,168.682
5453,2008,Great Southern,Denmark,Shell,PULP,161.526
5454,2008,Great Southern,Denmark,Shell,ULP,152.645
5455,2008,Great Southern,Denmark,United,Diesel,161.781
5456,2008,Great Southern,Denmark,United,PULP,154.664
5457,2008,Great Southern,Denmark,United,ULP,143.752
5458,2008,Great Southern,Kojonup,Ampol,Diesel,169.121
5459,2008,Great Southern,Kojonup,Ampol,PULP,165.061
5460,2008,Great Southern,Kojonup,Ampol,ULP,155.504
5461,2008,Great Southern,Kojonup,Caltex,Diesel,174.113
5462,2008,Great Southern,Kojonup,Caltex,LPG,90.036
5463,2008,Great Southern,Kojonup,Caltex,PULP,168.704
5464,2008,Great Southern,Kojonup,Caltex,ULP,160.205
5465,2008,Great Southern,Kojonup,Shell,Diesel,147.639
5466,2008,Great Southern,Kojonup,Shell,LPG,86.491
5467,2008,Great Southern,Kojonup,Shell,PULP,139.329
5468,2008,Great Southern,Kojonup,Shell,ULP,129.995
5469,2008,Great Southern,Mt Barker,BP,Diesel,166.884
5470,2008,Great Southern,Mt Barker,BP,PULP,163.259
5471,2008,Great Southern,Mt Barker,BP,ULP,151.11
5472,2008,Great Southern,Mt Barker,Independent,Diesel,166.055
5473,2008,Great Southern,Mt Barker,Independent,PULP,159.986
5474,2008,Great Southern,Mt Barker,Independent,ULP,151.795
5475,2008,Great Southern,Mt Barker,United,98 RON,163.886
5476,2008,Great Southern,Mt Barker,United,Diesel,167.13
5477,2008,Great Southern,Mt Barker,United,LPG,85.67
5478,2008,Great Southern,Mt Barker,United,PULP,158.69
5479,2008,Great Southern,Mt Barker,United,ULP,151.222
5480,2008,Kimberley,Broome,BP,Diesel,174.337
5481,2008,Kimberley,Broome,BP,LPG,103.793
5482,2008,Kimberley,Broome,BP,PULP,170.798
5483,2008,Kimberley,Broome,BP,ULP,163.738
5484,2008,Kimberley,Broome,Caltex,Diesel,183.86
5485,2008,Kimberley,Broome,Caltex,LPG,110.753
5486,2008,Kimberley,Broome,Caltex,PULP,179.231
5487,2008,Kimberley,Broome,Caltex,ULP,171.33
5488,2008,Kimberley,Broome,Caltex Woolworths,Diesel,178.96
5489,2008,Kimberley,Broome,Caltex Woolworths,LPG,105.453
5490,2008,Kimberley,Broome,Caltex Woolworths,PULP,174.118
5491,2008,Kimberley,Broome,Caltex Woolworths,ULP,166.259
5492,2008,Kimberley,Broome,Coles Express,Diesel,178.77
5493,2008,Kimberley,Broome,Coles Express,LPG,103.818
5494,2008,Kimberley,Broome,Coles Express,PULP,172.922
5495,2008,Kimberley,Broome,Coles Express,ULP,166.922
5496,2008,Kimberley,Broome,Shell,Diesel,176.409
5497,2008,Kimberley,Broome,Shell,ULP,167.064
5498,2008,Kimberley,Broome,United,Diesel,180.155
5499,2008,Kimberley,Broome,United,PULP,174.063
5500,2008,Kimberley,Broome,United,ULP,167.322
5501,2008,Kimberley,Derby,BP,Diesel,185.85
5502,2008,Kimberley,Derby,BP,LPG,119.098
5503,2008,Kimberley,Derby,BP,PULP,180.973
5504,2008,Kimberley,Derby,BP,ULP,176.844
5505,2008,Kimberley,Derby,Shell,Diesel,184.941
5506,2008,Kimberley,Derby,Shell,PULP,179.735
5507,2008,Kimberley,Derby,Shell,ULP,172.936
5508,2008,Kimberley,Fitzroy Cross,BP,Diesel,185.114
5509,2008,Kimberley,Fitzroy Cross,BP,PULP,179.971
5510,2008,Kimberley,Fitzroy Cross,BP,ULP,169.72
5511,2008,Kimberley,Fitzroy Cross,Coles Express,Diesel,180.955
5512,2008,Kimberley,Fitzroy Cross,Coles Express,LPG,98.937
5513,2008,Kimberley,Fitzroy Cross,Coles Express,PULP,175.331
5514,2008,Kimberley,Fitzroy Cross,Coles Express,ULP,169.331
5515,2008,Kimberley,Fitzroy Cross,Independent,Diesel,180.813
5516,2008,Kimberley,Fitzroy Cross,Independent,PULP,177.674
5517,2008,Kimberley,Fitzroy Cross,Independent,ULP,169.95
5518,2008,Kimberley,Kununurra,BP,Diesel,186.866
5519,2008,Kimberley,Kununurra,BP,LPG,106.581
5520,2008,Kimberley,Kununurra,BP,PULP,185.862
5521,2008,Kimberley,Kununurra,BP,ULP,178.922
5522,2008,Kimberley,Kununurra,Coles Express,Diesel,183.632
5523,2008,Kimberley,Kununurra,Coles Express,LPG,102.283
5524,2008,Kimberley,Kununurra,Coles Express,PULP,183.085
5525,2008,Kimberley,Kununurra,Coles Express,ULP,177.085
5526,2008,Metro,East/Hills,Ampol,Diesel,148.413
5527,2008,Metro,East/Hills,Ampol,PULP,145.467
5528,2008,Metro,East/Hills,Ampol,ULP,137.621
5529,2008,Metro,East/Hills,BP,98 RON,156.183
5530,2008,Metro,East/Hills,BP,Diesel,164.018
5531,2008,Metro,East/Hills,BP,LPG,68.418
5532,2008,Metro,East/Hills,BP,PULP,149.865
5533,2008,Metro,East/Hills,BP,ULP,143.145
5534,2008,Metro,East/Hills,Caltex,98 RON,151.328
5535,2008,Metro,East/Hills,Caltex,Diesel,162.892
5536,2008,Metro,East/Hills,Caltex,LPG,67.979
5537,2008,Metro,East/Hills,Caltex,PULP,148.161
5538,2008,Metro,East/Hills,Caltex,ULP,140.182
5539,2008,Metro,East/Hills,Caltex Woolworths,98 RON,149.096
5540,2008,Metro,East/Hills,Caltex Woolworths,Diesel,161.254
5541,2008,Metro,East/Hills,Caltex Woolworths,LPG,68.055
5542,2008,Metro,East/Hills,Caltex Woolworths,PULP,145.738
5543,2008,Metro,East/Hills,Caltex Woolworths,ULP,138.864
5544,2008,Metro,East/Hills,Coles Express,Diesel,162.538
5545,2008,Metro,East/Hills,Coles Express,LPG,65.574
5546,2008,Metro,East/Hills,Coles Express,PULP,145.807
5547,2008,Metro,East/Hills,Coles Express,ULP,139.807
5548,2008,Metro,East/Hills,Gull,98 RON,146.055
5549,2008,Metro,East/Hills,Gull,B20,158.068
5550,2008,Metro,East/Hills,Gull,Diesel,160.047
5551,2008,Metro,East/Hills,Gull,LPG,65.796
5552,2008,Metro,East/Hills,Gull,PULP,144.297
5553,2008,Metro,East/Hills,Gull,ULP,138.263
5554,2008,Metro,East/Hills,Independent,Diesel,163.172
5555,2008,Metro,East/Hills,Independent,PULP,152.877
5556,2008,Metro,East/Hills,Independent,ULP,145.256
5557,2008,Metro,East/Hills,Peak,98 RON,149.538
5558,2008,Metro,East/Hills,Peak,Diesel,159.383
5559,2008,Metro,East/Hills,Peak,LPG,66.811
5560,2008,Metro,East/Hills,Peak,PULP,144.872
5561,2008,Metro,East/Hills,Peak,ULP,139.06
5562,2008,Metro,East/Hills,Shell,Diesel,163.591
5563,2008,Metro,East/Hills,Shell,PULP,156.873
5564,2008,Metro,East/Hills,Shell,ULP,147.563
5565,2008,Metro,East/Hills,United,Diesel,156.801
5566,2008,Metro,East/Hills,United,PULP,143.776
5567,2008,Metro,East/Hills,United,ULP,137.779
5568,2008,Metro,East/Hills,Vibe,Diesel,163.46
5569,2008,Metro,East/Hills,Vibe,PULP,154.304
5570,2008,Metro,East/Hills,Vibe,ULP,146.649
5571,2008,Metro,East/Hills,Wesco,Diesel,149.6
5572,2008,Metro,East/Hills,Wesco,ULP,143.9
5573,2008,Metro,North of River,Ampol,Diesel,164.185
5574,2008,Metro,North of River,Ampol,LPG,67.669
5575,2008,Metro,North of River,Ampol,PULP,148.614
5576,2008,Metro,North of River,Ampol,ULP,140.638
5577,2008,Metro,North of River,BP,98 RON,153.836
5578,2008,Metro,North of River,BP,Diesel,164.845
5579,2008,Metro,North of River,BP,LPG,67.011
5580,2008,Metro,North of River,BP,PULP,149.55
5581,2008,Metro,North of River,BP,ULP,141.589
5582,2008,Metro,North of River,Better Choice,Diesel,159.572
5583,2008,Metro,North of River,Better Choice,LPG,64.716
5584,2008,Metro,North of River,Better Choice,PULP,148.195
5585,2008,Metro,North of River,Better Choice,ULP,140.58
5586,2008,Metro,North of River,Caltex,98 RON,150.644
5587,2008,Metro,North of River,Caltex,Diesel,163.439
5588,2008,Metro,North of River,Caltex,LPG,67.96
5589,2008,Metro,North of River,Caltex,PULP,148.193
5590,2008,Metro,North of River,Caltex,ULP,140.222
5591,2008,Metro,North of River,Caltex Woolworths,98 RON,148.539
5592,2008,Metro,North of River,Caltex Woolworths,Diesel,161.283
5593,2008,Metro,North of River,Caltex Woolworths,LPG,66.026
5594,2008,Metro,North of River,Caltex Woolworths,PULP,145.337
5595,2008,Metro,North of River,Caltex Woolworths,ULP,138.481
5596,2008,Metro,North of River,Coles Express,Diesel,163.454
5597,2008,Metro,North of River,Coles Express,LPG,64.678
5598,2008,Metro,North of River,Coles Express,PULP,145.143
5599,2008,Metro,North of River,Coles Express,ULP,139.142
5600,2008,Metro,North of River,Gull,98 RON,148.56
5601,2008,Metro,North of River,Gull,B20,158.867
5602,2008,Metro,North of River,Gull,Diesel,162.799
5603,2008,Metro,North of River,Gull,LPG,65.363
5604,2008,Metro,North of River,Gull,PULP,145.041
5605,2008,Metro,North of River,Gull,ULP,138.883
5606,2008,Metro,North of River,Independent,Diesel,172.915
5607,2008,Metro,North of River,Independent,PULP,156.21
5608,2008,Metro,North of River,Independent,ULP,157.715
5609,2008,Metro,North of River,Kleenheat,LPG,68.449
5610,2008,Metro,North of River,Kwikfuel,98 RON,154.854
5611,2008,Metro,North of River,Kwikfuel,Diesel,163.591
5612,2008,Metro,North of River,Kwikfuel,LPG,68.851
5613,2008,Metro,North of River,Kwikfuel,PULP,149.258
5614,2008,Metro,North of River,Kwikfuel,ULP,141.594
5615,2008,Metro,North of River,Liberty,98 RON,159.578
